episode,return,touches,avg_dist,avg_align,pct_forward,time_to_first_touch,terminated
720,30.6537541449398,0,3567.7828151787653,0.011078360231315148,1.0,-1,False
721,35.45374454149966,0,3791.460178595649,0.008578842507381019,1.0,-1,False
722,55.42763770685547,0,4253.950147560968,0.0898079398863936,1.0,-1,False
723,51.52564579797896,0,3011.875924343533,0.08299011475086444,1.0,-1,False
724,101.1933908958618,1,4300.247216289483,0.09020112049653625,1.0,1342,False
725,35.15435448181598,0,3770.3623545837404,0.018786390148072516,1.0,-1,False
726,28.418680606816384,0,3525.807559000651,0.042234514753638194,1.0,-1,False
727,37.546725388053964,0,2488.609516237047,0.11199193775668391,1.0,-1,False
728,38.7720196076281,0,3602.430042300754,0.09366189912666514,1.0,-1,False
729,36.82198671121689,0,3624.1571339755587,0.019010291365791798,1.0,-1,False
730,24.083991419020485,0,4059.6551715596515,0.05181307981262863,1.0,-1,False
731,8.493251131333738,0,4954.873415256076,0.022187052003040057,1.0,-1,False
732,82.24662462415762,1,2815.122035217285,0.10937977618336195,1.0,317,True
733,29.2554653432703,0,4352.870553097195,0.021841800239215243,1.0,-1,False
734,31.063023775728784,0,4480.194602050781,0.02628102754983249,1.0,-1,False
735,31.759047358217234,0,4146.606558871799,-0.0013217687619099807,1.0,-1,False
736,-5.701638371684406,0,5188.411988661024,-0.10631170827636702,1.0,-1,False
737,30.861745222541323,0,4098.6430923801,0.07121900393300974,1.0,-1,False
738,80.73484809718502,1,3397.807313013122,0.2037261427396414,1.0,1843,True
739,101.28429827676612,1,3143.448998727417,0.035511602643865624,1.0,3575,False
740,10.234713272765024,0,4391.697023010254,0.02030497385874494,1.0,-1,False
741,30.21752867998653,0,3665.204339057075,0.05091450016525212,1.0,-1,False
742,68.84663767748508,1,2239.217404267946,0.6422155116504156,1.0,317,True
743,22.407801373510754,0,3712.31634540134,0.026690326887118216,1.0,-1,False
744,39.931258854343135,0,4095.366431206597,0.08717888994368776,1.0,-1,False
745,220.18392656079737,3,2684.448507092285,0.12128308253576979,1.0,2256,False
746,67.13243072616574,1,2334.357005718627,0.6172384416017824,1.0,317,True
747,50.18415917270624,0,3094.2874358791773,0.09314412657229695,1.0,-1,False
748,-3.750481883643998,0,2225.114500198364,0.14699548932840117,1.0,-1,False
749,29.54693191924766,0,2788.091266530355,0.04400216178538459,1.0,-1,False
750,26.289892626193684,0,4127.696922878689,0.022435197881738228,1.0,-1,False
751,24.124957289509712,0,4178.2706718275285,0.005871955616700385,1.0,-1,False
752,17.980287080865413,0,4205.900134650336,-0.04278421791823348,1.0,-1,False
753,33.968535158958694,0,2933.692922668457,-0.0006718565271957131,1.0,-1,False
754,26.60721513370232,0,3421.1016463046603,-0.0006781300039114689,1.0,-1,False
755,20.667344577145084,0,4710.651779717339,-0.025904781986545358,1.0,-1,False
756,20.458353096393566,0,4797.640384860569,-0.02818257446229432,1.0,-1,False
757,10.061662738050535,0,4253.98612862481,0.0036911737478900856,1.0,-1,False
758,32.52695744393656,0,3615.311852552626,0.05295988163006162,1.0,-1,False
759,13.29591213238824,0,4725.495828450521,-0.019223177284261005,1.0,-1,False
760,21.447444491458196,0,3911.9371566348605,0.02412669878900892,1.0,-1,False
761,24.85359477972527,0,4124.1752419959175,-0.021359933966579977,1.0,-1,False
762,8.661073975450632,0,4697.016943528917,0.10181258425124623,1.0,-1,False
763,76.4134198073252,1,3817.5350150643612,0.20566571955782267,1.0,1572,True
764,77.8245707149949,1,3987.0462589665462,0.10381669186044427,1.0,362,True
765,32.514679323889666,0,3357.580462205675,-0.011877703639814476,1.0,-1,False
766,9.126911744638628,0,3536.307659878201,0.1289567035972949,1.0,-1,False
767,46.2524436106414,0,3514.0671282450357,0.016286696042233314,1.0,-1,False
768,42.81327827596387,0,3918.232132042779,0.059570292223805964,1.0,-1,False
769,21.560247976783877,0,4286.622902899848,0.003972436163587392,1.0,-1,False
770,33.8032268655857,0,3504.593594055176,0.008206949872433648,1.0,-1,False
771,6.983195914138127,0,3907.262997673882,0.040657555584524135,1.0,-1,False
772,37.746432427099656,0,2694.3832259792753,0.011371174616247622,1.0,-1,False
773,26.298320661726923,0,3984.473582725525,0.09707117158208146,1.0,-1,False
774,18.284433980458445,0,3846.256997434828,-0.01874626218583823,1.0,-1,False
775,0.4189971500208004,0,4717.604489449395,0.019936257178455385,1.0,-1,False
776,24.221980291926858,0,3805.5019946628145,-0.013802269810047518,1.0,-1,False
777,20.242900459642314,0,4071.35412689209,-0.03923794628916463,1.0,-1,False
778,14.587219350950747,0,4784.712233547634,0.03976796471483087,1.0,-1,False
779,34.70687476705383,0,3353.3926559617785,0.049812246510021696,1.0,-1,False
780,27.538530136403562,0,3116.9225543891057,0.004836956683882615,1.0,-1,False
781,14.998874861385683,0,4450.432241956923,-0.00278185843250766,1.0,-1,False
782,65.84496559641985,1,2259.0941471586593,0.5634274319158342,1.0,397,True
783,94.23007133404353,1,6753.0267487350775,0.018711736232856366,1.0,318,False
784,19.747982589762238,0,1921.0294591352674,0.10876782001077016,1.0,-1,False
785,13.506441673341092,0,4368.19260281033,0.08499082838894942,1.0,-1,False
786,35.48340949617309,0,4144.808263210721,0.016891661674275787,1.0,-1,False
787,18.98978504758047,0,4134.944914754232,-0.03906387890048791,1.0,-1,False
788,41.43427164942303,0,3671.917769978841,0.08567229452808128,1.0,-1,False
789,104.86237987573789,1,3320.415236091273,0.03399553139060479,1.0,317,False
790,40.36034212441574,0,3737.841448279487,0.039158254289472505,1.0,-1,False
791,36.13871846125812,0,3711.2305770026314,0.0018322154420861302,1.0,-1,False
792,22.478686205347593,0,2384.8720178053113,0.11148671118292744,1.0,-1,False
793,6.086536080766941,0,4986.833556043837,-0.05947009860728738,1.0,-1,False
794,26.769731222024127,0,3679.994563068814,0.04856091013591342,1.0,-1,False
795,33.210563690137164,0,4256.493709513346,0.02718918473244735,1.0,-1,False
796,31.65813950716175,0,3667.5159050157336,0.006441002460414893,1.0,-1,False
797,25.5255716435978,0,4014.002982788086,0.031398817945959716,1.0,-1,False
798,36.1677492326275,0,3671.4632292768692,0.12520581522431812,1.0,-1,False
799,23.2042889243399,0,4576.663304104275,-0.038087566454665246,1.0,-1,False
800,19.17821267224824,0,4529.771096733941,-0.11430420440822167,1.0,-1,False
801,50.737573823321284,0,3463.025545641581,0.04403421375013851,1.0,-1,False
802,33.216657970832,0,4373.202012337579,-0.023494601685670205,1.0,-1,False
803,32.736941702733496,0,3204.937645280626,0.010416383494027993,1.0,-1,False
804,21.146319553318772,0,4639.811190931532,-0.013514748155228315,1.0,-1,False
805,28.163111994574383,0,2697.0289507548014,0.11123047025311583,1.0,-1,False
806,16.527188801865336,0,4481.139118855795,0.016155079929028742,1.0,-1,False
807,36.885011236441066,0,3150.9412546284993,-0.03589015165522546,1.0,-1,False
808,28.514604656163854,0,4072.42736392551,0.05128409931290662,1.0,-1,False
809,35.31064543031239,0,4350.3273326619465,0.026176667006964433,1.0,-1,False
810,42.01989255514653,0,4438.032871267531,0.15653804968272905,1.0,-1,False
811,14.097191149075748,0,4127.782018504673,0.04200962091918174,1.0,-1,False
812,23.712370578480225,0,4139.07465983073,0.009875139824402544,1.0,-1,False
813,17.67144470799089,0,4921.189360826281,-0.02259184682528333,1.0,-1,False
814,41.31977907213972,0,3886.769862162272,0.0027997285627821434,1.0,-1,False
815,33.19490796187917,0,3750.1541316392686,0.042773379927142134,1.0,-1,False
816,14.264458593008557,0,4572.007736612955,-0.005216737648847306,1.0,-1,False
817,41.546830709662494,0,3150.0895401043363,0.005587613093149331,1.0,-1,False
818,13.966071579984535,0,4335.168255945841,-0.0731649034322537,1.0,-1,False
819,17.575523878729744,0,4500.946876864963,-0.01824767429624141,1.0,-1,False
820,14.813297141967046,0,4763.475041029188,-0.021776043775543156,1.0,-1,False
821,64.5166434957563,1,2386.242327462072,0.54604487512267,1.0,437,True
822,22.953232474201734,0,4146.5442217932805,0.033303189892823055,1.0,-1,False
823,28.49670729632763,0,3984.2859362962513,-0.021443076288253198,1.0,-1,False
824,23.853948560740655,0,4161.11256072998,-0.01585899120733504,1.0,-1,False
825,21.024391273390396,0,4453.813661990695,0.050047541660314894,1.0,-1,False
826,32.37044440512498,0,4286.355164879693,0.04595963994739577,1.0,-1,False
827,33.54659600005552,0,4016.4305198838974,0.06989922685401527,1.0,-1,False
828,29.725417200817095,0,4029.1327872043184,-0.031610456338077915,1.0,-1,False
829,28.704124686276902,0,3510.913713429769,0.0015731885614473464,1.0,-1,False
830,34.15627907658257,0,3851.2533080037433,0.03176363419544133,1.0,-1,False
831,11.854967474377496,0,4684.451986151801,-0.07690194082602425,1.0,-1,False
832,21.870755757909972,0,3015.9889881388344,0.008478074147476743,1.0,-1,False
833,9.678896384284279,0,5086.885241699219,-0.08097993509145049,1.0,-1,False
834,34.87763819376576,0,3041.2130503506132,-0.020643176508019678,1.0,-1,False
835,20.83180840845574,0,2668.9530813768174,0.02951752657947913,1.0,-1,False
836,-1.358098182993354,0,4820.248393147786,-0.08939013756216607,1.0,-1,False
837,43.83636765573599,0,3739.515598788791,-0.03605111874548634,1.0,-1,False
838,37.29374783545759,0,3067.09613500807,0.00459939724953276,1.0,-1,False
839,19.15869781757614,0,4147.207548760308,-0.04315143835582098,1.0,-1,False
840,8.343325482059567,0,4693.825798238118,0.006751885386329377,1.0,-1,False
841,50.11594520709393,0,3408.076449398465,0.04407456496760359,1.0,-1,False
842,32.904904496856595,0,4359.273523983426,-0.005450378311005705,1.0,-1,False
843,11.877421354871231,0,4603.258172776964,0.07943174215441104,1.0,-1,False
844,25.21102951744659,0,2387.8153674825035,0.0561745729507513,1.0,-1,False
845,22.594258187243796,0,4296.281378377279,-0.04889554622667169,1.0,-1,False
846,171.0354165200886,2,3703.7471562652586,0.11363454201049171,1.0,2955,False
847,34.97990014981065,0,4256.7931917995875,0.05453122879904792,1.0,-1,False
848,21.150564713992164,0,4216.7802062988285,0.07562788300487834,1.0,-1,False
849,31.211688324162495,0,3498.9017476908366,0.14098391170165187,1.0,-1,False
850,39.08622425874901,0,3795.376446821425,0.09110306836595959,1.0,-1,False
851,35.92276727341195,0,3093.623123804728,0.020026283459786402,1.0,-1,False
852,32.06340775670483,0,4006.8299516805014,0.06725645770393587,1.0,-1,False
853,19.458923655479417,0,4370.7357991536455,-0.003379814242329707,1.0,-1,False
854,15.626185251421942,0,3734.3188414849174,0.04011117610135342,1.0,-1,False
855,-3.5843645589183746,0,4758.533957180447,-0.11422441853119784,1.0,-1,False
856,25.977896509526364,0,2906.2633180236817,0.06798517530641726,1.0,-1,False
857,27.508071648926418,0,2924.7816460079616,0.048401816363435095,1.0,-1,False
858,25.204059033302833,0,4399.054471130371,0.022245391957177264,1.0,-1,False
859,18.85952095925057,0,3476.319649963379,0.0666441108505953,1.0,-1,False
860,35.988080321152374,0,3500.3096873643663,0.10474467657597213,1.0,-1,False
861,-10.141124980848591,0,4324.727070719401,-0.07125830328603722,1.0,-1,False
862,12.907120173913961,0,4462.610675184462,-0.06985260957965188,1.0,-1,False
863,94.48420740020777,1,4846.905948481966,-0.05030968246276455,1.0,2215,True
864,27.87969957516055,0,3150.400747239855,0.06987604621976465,1.0,-1,False
865,27.383066271707417,0,3965.4591906399196,0.031095834989634266,1.0,-1,False
866,18.11711139190324,0,4449.426006435818,0.02431148737415141,1.0,-1,False
867,32.06207211353761,0,4815.19130944146,0.058027636527339284,1.0,-1,False
868,46.44318068805168,0,3361.243278359307,0.04714802559285696,1.0,-1,False
869,10.949356495670578,0,3920.5520245022244,-0.0003390790717740957,1.0,-1,False
870,28.597401698983816,0,3890.3592188008624,0.08555916679474952,1.0,-1,False
871,22.215136979736855,0,4324.463007405599,0.07404791569311378,1.0,-1,False
872,30.888224911220394,0,3553.3373648495144,0.053588789826737614,1.0,-1,False
873,32.72605034714707,0,3252.430729370117,0.030655228878086846,1.0,-1,False
874,26.953035173639094,0,3764.7736016167537,-0.007278245718205451,1.0,-1,False
875,27.180113771884773,0,3586.9863165452743,0.02834172266841051,1.0,-1,False
876,36.85741972249407,0,2709.6333018578425,0.013360173684858536,1.0,-1,False
877,15.00084129555916,0,4951.843176405165,-0.012205925136400361,1.0,-1,False
878,97.16237329205423,1,3010.5661766866206,0.21241406894091305,1.0,316,False
879,18.896647953692405,0,2302.3375419277613,0.06523397188332941,1.0,-1,False
880,33.87997118671601,0,3439.0694430202907,0.06846302594533578,1.0,-1,False
881,13.607576246775283,0,4411.067709486219,-0.052709817776097526,1.0,-1,False
882,67.48414713338406,1,2105.806610739443,0.689758989292117,1.0,407,True
883,45.230562405073165,0,3557.5174582926434,0.028828219572589863,1.0,-1,False
884,25.312680532598968,0,4406.504335055881,-0.020160161010442407,1.0,-1,False
885,30.594499424838084,0,4270.312602691651,0.022393663430104627,1.0,-1,False
886,19.911927616024148,0,3617.5514234839547,0.04934383701020528,1.0,-1,False
887,8.949577784680944,0,4312.051192966037,-0.0036237219167459343,1.0,-1,False
888,15.861175208134055,0,4199.870975240072,-0.012867302059700401,1.0,-1,False
889,15.471223200400633,0,4524.7108978949655,-0.01738003468794179,1.0,-1,False
890,37.63255698996751,0,3858.409524523417,0.05553930883774431,1.0,-1,False
891,14.512236625443359,0,4305.352946658664,0.02548003815140368,1.0,-1,False
892,-0.8675363737713885,0,4908.734654337565,-0.04332916296239192,1.0,-1,False
893,107.67455208839873,1,3516.7796533648925,0.06810751704054119,1.0,1231,False
894,29.96956402942136,0,3202.022056511773,0.028315485313994738,1.0,-1,False
895,30.92747028451781,0,4349.805440673828,-0.039379476791816866,1.0,-1,False
896,26.96579197239123,0,3773.0377866278754,-0.04821498121959545,1.0,-1,False
897,23.84715802159616,0,4410.149970330132,0.05583849359633152,1.0,-1,False
898,23.94618337042811,0,4500.265939500597,-0.009213387038778617,1.0,-1,False
899,24.733254746400785,0,4126.974017995199,0.02473249334138624,1.0,-1,False
900,24.086339484850484,0,3225.520417175293,0.009977862441284945,1.0,-1,False
901,37.8361759834521,0,3303.18707514445,0.007579073620472627,1.0,-1,False
902,28.498733686411235,0,3787.4821076160006,0.06978191913615672,1.0,-1,False
903,34.59016108259924,0,3486.0735037231443,0.04863488307665749,1.0,-1,False
904,31.16961752773353,0,3457.7842169104683,0.018130924090130267,1.0,-1,False
905,77.29156194899043,1,3997.1911118953285,0.12738654775775748,1.0,390,True
906,46.82682528896085,0,3814.5810881084867,0.04182917676837355,1.0,-1,False
907,41.224798423880266,0,3781.7079729292127,0.08836334013797265,1.0,-1,False
908,24.21016295235796,0,4520.821450670031,-0.008276856613261366,1.0,-1,False
909,58.89203064531398,0,3336.471224255032,0.10510421582649643,1.0,-1,False
910,18.512669195985417,0,3346.2346349080403,0.07292068579981181,1.0,-1,False
911,47.059249087748036,0,3532.541654722426,0.12176842853111641,1.0,-1,False
912,25.62302311726054,0,4099.395900234646,0.053662538420499506,1.0,-1,False
913,11.00322637325562,0,2899.896070777045,0.05038628180551718,1.0,-1,False
914,27.367014565780583,0,4307.991728447808,0.005835252222233168,1.0,-1,False
915,16.615503043426465,0,4450.362209676106,-0.004568537190069845,1.0,-1,False
916,24.593351854918918,0,3568.2493027072483,0.09365538225800264,1.0,-1,False
917,111.89517719446624,1,6494.061275710923,0.13059357450876977,1.0,317,False
918,21.707506320402608,0,4163.474942728679,-0.0072267686787502805,1.0,-1,False
919,29.851975637665277,0,4193.342649570041,-0.03586893286483246,1.0,-1,False
920,12.978626488097715,0,4971.199504462348,-0.04012014525538284,1.0,-1,False
921,36.40775697568527,0,3203.7628812917073,0.15131816285932373,1.0,-1,False
922,40.41740379541092,0,2534.2002134535046,-0.006543534756775544,1.0,-1,False
923,10.344913450963025,0,4205.991750996907,-0.008104745126438502,1.0,-1,False
924,84.15151141305468,1,2663.1412282907127,0.11166305677522272,1.0,317,True
925,69.46736906081253,1,2214.22052352306,0.7633635255218317,1.0,419,True
926,37.2819902528998,0,3379.4815803612605,-0.025558272265011006,1.0,-1,False
927,27.03288766097692,0,4046.7225210232205,0.07839092250454188,1.0,-1,False
928,-5.988442842512072,0,2869.2669695366753,0.07931773451306476,1.0,-1,False
929,27.78544376319797,0,4236.767008539836,-0.04168521448885763,1.0,-1,False
930,18.370105811725193,0,4432.230741373698,0.08207301995962754,1.0,-1,False
931,41.821048805136186,0,3393.440194168091,0.07056606174918771,1.0,-1,False
932,68.29889880833264,1,2098.046231316558,0.7140199192873435,1.0,419,True
933,33.41798553668917,0,3965.831348292033,0.04677538167834023,1.0,-1,False
934,32.376479095736656,0,3838.275783208211,0.11973715505742197,1.0,-1,False
935,21.489024095771768,0,4467.976005672878,0.054819340419845604,1.0,-1,False
936,16.54652022126816,0,3622.656964670817,-0.07443227031281115,1.0,-1,False
937,42.11004018665125,0,3745.2375316535104,0.06409342857360267,1.0,-1,False
938,31.63208264192417,0,2985.8147602547538,-0.025796641189497475,1.0,-1,False
939,34.32064434767606,0,4095.095057618883,-0.031661220420210155,1.0,-1,False
940,13.369177617651815,0,4666.823128526476,-0.06352478877363157,1.0,-1,False
941,22.730550358538117,0,3843.6708976576065,0.02588915561109186,1.0,-1,False
942,39.46449980390201,0,2777.0980124664306,0.008501657382908484,1.0,-1,False
943,9.34940531224111,0,4284.873156738281,-0.06469425060745884,1.0,-1,False
944,16.79669836329245,0,4729.903387061225,-0.09253731344128027,1.0,-1,False
945,21.96267723041371,0,3807.7937732611763,-0.029517826296343832,1.0,-1,False
946,8.031880963125149,0,4905.209957817925,-0.1390389886494894,1.0,-1,False
947,32.29322449598749,0,4303.110938568116,0.04944809005770367,1.0,-1,False
948,27.611162737513457,0,4854.903420410156,0.02313386759138666,1.0,-1,False
949,50.00741908969777,0,3246.4254848692153,0.038795222442875255,1.0,-1,False
950,14.812695505412487,0,4383.745271708171,-0.04554890624141586,1.0,-1,False
951,16.678456950512164,0,4364.384365861681,-0.07357598637396424,1.0,-1,False
952,31.14403663454932,0,3424.804877081977,0.04636003932820232,1.0,-1,False
953,25.12283807965152,0,3813.2196304321287,0.06822811856555443,1.0,-1,False
954,9.043867958555133,0,4663.7256741333,0.10506924804616978,1.0,-1,False
955,55.200855859769895,1,4944.4360364063195,0.06493321348463703,1.0,3467,True
956,102.85745252956202,1,4408.649385192978,0.02161892800424392,1.0,407,False
957,20.574808596468014,0,3908.791780022515,-0.0037108114845533337,1.0,-1,False
958,40.507498635108064,0,3748.3330146280923,0.10564811907278555,1.0,-1,False
959,30.94024021864445,0,3865.3543031141494,-0.047601155616284814,1.0,-1,False
960,31.486106005166096,0,3912.9468521796334,0.017228379493325417,1.0,-1,False
961,4.952881386204168,0,5182.054707370335,-0.0040632263315233605,1.0,-1,False
962,65.87866226911669,1,2261.472122170522,0.6252436154668105,1.0,417,True
963,27.71495780546136,0,3285.5583751593695,-0.03247336554182564,1.0,-1,False
964,21.255368730995084,0,3447.8017877705893,0.09693852332501492,1.0,-1,False
965,15.115522042931843,0,4534.419069824219,0.06921157942832602,1.0,-1,False
966,29.145029193633263,0,3750.380630942451,0.08768737461086454,1.0,-1,False
967,37.412454203381884,0,3952.0006577894424,0.027878473305932454,1.0,-1,False
968,36.98983325065028,0,3878.1175622643364,-0.017153775749514655,1.0,-1,False
969,28.54717939477047,0,3095.4678421613903,-0.0031563968221760457,1.0,-1,False
970,115.1580792024237,1,3085.1985630249023,0.04439895159373991,1.0,3069,False
971,35.205612019079204,0,2840.6107510799834,0.05214668594082468,1.0,-1,False
972,14.420688719247416,0,4483.508527475993,0.015595166839985825,1.0,-1,False
973,18.758039158973183,0,4568.021329888238,-0.0017682018003607582,1.0,-1,False
974,-0.12290982714995421,0,4703.208507927789,-0.02020176566555165,1.0,-1,False
975,38.58619569032687,0,2810.0897475518123,0.0033136541430697736,1.0,-1,False
976,24.667434590542175,0,4407.539144626194,0.013505211038379154,1.0,-1,False
977,4.677244491303144,0,4382.537498779297,-0.03413219002478096,1.0,-1,False
978,84.27846270890899,1,3721.9453990234924,0.04763491940204338,1.0,317,True
979,49.28008222323944,0,3306.08359664917,0.10309037345642638,1.0,-1,False
980,20.054764974675205,0,3651.483865424262,0.03280025570947651,1.0,-1,False
981,18.101771299133496,0,4151.584398091634,-0.0271075848025632,1.0,-1,False
982,35.72852231462144,0,2868.967663523356,0.03469453221528157,1.0,-1,False
983,45.656898682961646,0,3330.0440400017633,0.02180224626923316,1.0,-1,False
984,37.819317938883316,0,3392.2697823588055,0.05272596447866009,1.0,-1,False
985,24.30572495308552,0,3481.933597920736,0.08978596164276598,1.0,-1,False
986,32.010325885901246,0,4391.138092939589,0.029776482197533673,1.0,-1,False
987,46.96957842001178,0,3183.9798335435657,0.08239149966380663,1.0,-1,False
988,35.53370618550022,0,3140.329071799384,0.06900430404121127,1.0,-1,False
989,31.37188780390125,0,3366.1895035044354,0.09037051200292708,1.0,-1,False
990,40.52648254317865,0,3902.8344810697768,0.045227847819947375,1.0,-1,False
991,3.976750387194211,0,4362.409673597548,-0.046992917101694426,1.0,-1,False
992,37.39065339965134,0,3412.378552500407,0.016618016661983953,1.0,-1,False
993,-1.7577272628870986,0,5017.371749199761,-0.0001788697667426378,1.0,-1,False
994,22.041561138082773,0,4095.070033221775,0.030083906824745807,1.0,-1,False
995,64.35708097121531,1,2246.281996682974,0.4913312978278368,1.0,442,True
996,15.70993407774284,0,3368.697130126953,0.03893181980710425,1.0,-1,False
997,39.47701517498335,0,3929.871579386393,0.09767608159968708,1.0,-1,False
998,11.333004901169094,0,4664.037311537001,0.0029860267793992536,1.0,-1,False
999,16.191976398636655,0,3714.7345536634657,0.056674096259456644,1.0,-1,False
1000,18.804266327120153,0,4012.048927001953,0.01117854542291348,1.0,-1,False
1001,66.313371185454,1,2093.4553246847013,0.6226723355535786,1.0,435,True
1002,152.04399057992967,2,2876.7509065704344,0.11287098669419066,1.0,316,False
1003,50.17396514325221,0,3069.6512249204848,0.10812337814409047,1.0,-1,False
1004,16.25469374209555,0,3635.3219189537895,0.06997176958028124,1.0,-1,False
1005,23.966680678183295,0,4197.464154459635,-0.0006043357253575879,1.0,-1,False
1006,8.195669999901366,0,4422.972222425673,-0.05341767673110654,1.0,-1,False
1007,65.09944373559472,1,2202.696412873748,0.5309186368918158,1.0,426,True
1008,5.692756189031083,0,4551.3599247741695,-0.01125697210942033,1.0,-1,False
1009,46.94852091863734,0,3665.37429151747,0.04175400297872127,1.0,-1,False
1010,39.96326042451149,0,3384.2571098327635,0.06535296805694492,1.0,-1,False
1011,21.39271277231867,0,4024.524245876736,0.0669848029455453,1.0,-1,False
1012,23.10155106548409,0,4158.117643958198,0.08395242061365732,1.0,-1,False
1013,33.906953585252474,0,3607.663808746338,0.043285523486427134,1.0,-1,False
1014,31.281889432524952,0,3682.1894299570718,-0.03286944243765902,1.0,-1,False
1015,17.517423116041986,0,4115.255158081055,-0.05467216901481151,1.0,-1,False
1016,6.860286565879708,0,4726.512127821181,-0.021237476936916615,1.0,-1,False
1017,35.88767225694227,0,3764.457746471829,0.05440820573605985,1.0,-1,False
1018,83.41409125094006,1,6953.058696043199,0.03142541074023383,1.0,437,False
1019,29.950428769014284,0,3248.2622922346327,0.10712057854511739,1.0,-1,False
1020,39.22786726894782,0,3413.936837615967,0.06937773492050635,1.0,-1,False
1021,62.6936847011525,1,4287.353704529053,0.08819698638639717,1.0,2170,True
1022,22.53796772333001,0,4180.051984583537,-0.02898110519573998,1.0,-1,False
1023,23.91463158691839,0,4361.965516696506,0.03872653214681324,1.0,-1,False
1024,67.59316551971023,1,2093.4666769588694,0.5624879889658901,1.0,427,True
1025,78.90852805168363,1,2780.771171709813,0.19291817913639808,1.0,317,True
1026,15.681798439737362,0,4489.973833126492,-0.037313996458566784,1.0,-1,False
1027,25.02778410740617,0,2651.8316732449002,0.10804258442089323,1.0,-1,False
1028,2.879478548824149,0,4500.281174519857,-0.1386864797404269,1.0,-1,False
1029,66.46807364452333,1,2172.9703228930493,0.6152536281071916,1.0,428,True
1030,26.56520082783368,0,3745.3235525512696,0.032617697533828,1.0,-1,False
1031,30.92345567704571,0,3964.88341732449,-0.05253960037051002,1.0,-1,False
1032,44.902032165847665,0,3780.7809387291804,0.07196305178041155,1.0,-1,False
1033,17.69203451962961,0,4679.640840801663,0.047419829356780005,1.0,-1,False
1034,-28.644079720185843,0,5255.584166124132,-0.18220701557875146,1.0,-1,False
1035,40.333673752425064,0,3952.5580566702947,0.08632404054281424,1.0,-1,False
1036,36.30471145197991,0,3481.396251881917,-0.05828787228349635,1.0,-1,False
1037,64.68108209151266,1,2420.1843983332315,0.49684895852866856,1.0,453,True
1038,30.011080006550095,0,3716.598206837972,-0.0059203025979513765,1.0,-1,False
1039,23.410029252472548,0,3631.989193556044,-0.06688608250499883,1.0,-1,False
1040,36.40834561294186,0,3068.2037149895564,0.04777074290247078,1.0,-1,False
1041,34.739536236725044,0,3834.193411593967,0.018967767344098926,1.0,-1,False
1042,8.431523002676114,0,4315.335400271945,-0.005213004995845647,1.0,-1,False
1043,28.019951298610767,0,4255.479270782471,-0.016409111028575958,1.0,-1,False
1044,36.50324644787145,0,3058.4338136206734,-0.008705647646759946,1.0,-1,False
1045,109.42232049132208,1,6291.562903824042,0.07268077476515156,1.0,428,False
1046,27.39879195181949,0,4257.967304670546,-0.007297203545248421,1.0,-1,False
1047,25.99526912918192,0,3778.2920144314235,-0.039387564083315535,1.0,-1,False
1048,21.290627024039964,0,4276.278408338759,0.002643923080298312,1.0,-1,False
1049,34.067174851270124,0,3543.597794121636,0.022564521633871158,1.0,-1,False
1050,29.377867323231264,0,3203.3209766642253,0.016726510812869595,1.0,-1,False
1051,32.960042593511645,0,3945.9757612609865,0.029882332692601873,1.0,-1,False
1052,12.557689479456625,0,4388.969203253852,0.058605531138051045,1.0,-1,False
1053,21.61513862146059,0,4751.002949829101,-0.04995373251489784,1.0,-1,False
1054,21.893703772586793,0,4213.8640406629775,0.1386113043284988,1.0,-1,False
1055,19.7454131892387,0,3768.310043165419,-0.046813318342384364,1.0,-1,False
1056,95.43808452309625,1,4283.477539976565,0.15363089995116172,1.0,316,True
1057,40.96660711856384,0,3875.7994670274525,0.07454402130051878,1.0,-1,False
1058,33.93992224528738,0,3224.351205673218,0.04120309953016759,1.0,-1,False
1059,3.0534775962703917,0,4176.8365890842015,0.011926222244914648,1.0,-1,False
1060,14.154640346740258,0,4517.449333835178,-0.06566509411962923,1.0,-1,False
1061,35.40813386316453,0,2591.2018475850423,0.020002133011649777,1.0,-1,False
1062,169.8937137426429,2,3349.5737744384764,0.050114568456209964,1.0,2694,False
1063,23.116346576840375,0,3748.973205295139,0.029576802521866435,1.0,-1,False
1064,30.447362438126458,0,3742.8086440277098,0.0006360808020690456,1.0,-1,False
1065,41.01549405594787,0,3521.5057592773437,0.05259161376796934,1.0,-1,False
1066,33.38680032563504,0,3252.6240672047934,0.022879179781820212,1.0,-1,False
1067,38.19036609759852,0,3518.9903364223906,0.07340769965046395,1.0,-1,False
1068,-1.1780908539887387,0,4943.364999525282,-0.15470727248838456,1.0,-1,False
1069,64.91628339312402,1,2625.2722186707615,0.4429550796832673,1.0,431,True
1070,15.005517922032572,0,4296.437442347209,-0.06932795766021527,1.0,-1,False
1071,39.18386311135038,0,3548.610251235962,0.08308174957560065,1.0,-1,False
1072,29.690069805858908,0,3764.777376437717,0.08434031229869611,1.0,-1,False
1073,30.315786808692778,0,3651.6938795640735,0.05625176100972264,1.0,-1,False
1074,31.967699673147223,0,2877.277019305759,0.1364803091147203,1.0,-1,False
1075,91.34601284378454,1,3865.756568169258,0.09874480646035211,1.0,1299,False
1076,38.44362463934519,0,2486.6048418680825,0.0837273167844574,1.0,-1,False
1077,28.19634611775242,0,3721.617173936632,0.002071354535647616,1.0,-1,False
